"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"HLA-B3"	1.10810771283666e-21	0.827487783503456	1	0.946	2.10385330359169e-17	"FCRL2/3high GC"	"HLA-B"
"LINC011501"	1.25337031174896e-21	0.234896437294335	0.102	0.009	2.37964887388657e-17	"FCRL2/3high GC"	"LINC01150"
"AC107926.11"	1.71389069612056e-21	0.208013912691132	0.13	0.015	3.2539928756545e-17	"FCRL2/3high GC"	"AC107926.1"
"FRY2"	2.99190521788319e-21	0.382647875643928	0.194	0.032	5.68043124667303e-17	"FCRL2/3high GC"	"FRY"
"SLC19A21"	5.05261123531622e-21	0.30637230575091	0.185	0.029	9.59288769137138e-17	"FCRL2/3high GC"	"SLC19A2"
"RPS282"	2.22873243639321e-20	0.491889669203052	1	0.996	4.23147140373615e-16	"FCRL2/3high GC"	"RPS28"
"PDCD42"	2.28851738680668e-20	0.831672742986511	0.417	0.129	4.34497911059116e-16	"FCRL2/3high GC"	"PDCD4"
"GNG11"	2.31660054443237e-20	0.253029495026895	0.12	0.014	4.39829779365931e-16	"FCRL2/3high GC"	"GNG11"
"AC104825.1"	2.33806256691912e-20	0.115556238099565	0.046	0.002	4.43904558955264e-16	"FCRL2/3high GC"	"AC104825.1"
"FAM129C1"	3.90732034564479e-20	0.968818174479467	0.667	0.325	7.41843840824119e-16	"FCRL2/3high GC"	"FAM129C"
"RHBDL1"	6.61393979646784e-20	0.328542604198497	0.083	0.007	1.25572260975738e-15	"FCRL2/3high GC"	"RHBDL1"
"ABAT"	7.92155457294565e-20	0.350205891542172	0.167	0.026	1.50398635121946e-15	"FCRL2/3high GC"	"ABAT"
"RPS274"	6.12314702862119e-19	0.421605942641651	1	0.999	1.16254069485402e-14	"FCRL2/3high GC"	"RPS27"
"METTL7B"	1.0583972836301e-18	0.0666519205224274	0.037	0.001	2.00947308270011e-14	"FCRL2/3high GC"	"METTL7B"
"TGIF12"	1.18117190350974e-18	0.545102192892534	0.241	0.052	2.24257297600359e-14	"FCRL2/3high GC"	"TGIF1"
"SEMA4A2"	1.3553232011154e-18	0.852540666401137	0.722	0.384	2.57321662963769e-14	"FCRL2/3high GC"	"SEMA4A"
"SYTL12"	2.28638552006015e-18	0.745106433942059	0.62	0.268	4.3409315483862e-14	"FCRL2/3high GC"	"SYTL1"
"OR5AN1"	5.88381734029291e-18	0.0264888586754429	0.019	0	1.11710156022801e-13	"FCRL2/3high GC"	"OR5AN1"
"LINC01413"	5.88381734029291e-18	0.0214827059652237	0.019	0	1.11710156022801e-13	"FCRL2/3high GC"	"LINC01413"
"TNFRSF13C3"	8.15447958139606e-18	0.821983400205775	0.731	0.402	1.54820949332386e-13	"FCRL2/3high GC"	"TNFRSF13C"
"HLA-C3"	8.75123819561171e-18	1.00899616404423	0.954	0.807	1.66151008381884e-13	"FCRL2/3high GC"	"HLA-C"
"ABCG12"	1.09968487333848e-17	0.344104441926691	0.25	0.056	2.08786170052045e-13	"FCRL2/3high GC"	"ABCG1"
"RPL292"	1.4186626687589e-17	0.454494227673258	1	0.996	2.69347294290566e-13	"FCRL2/3high GC"	"RPL29"
"TCF42"	1.52054653821315e-17	0.978081847423421	0.759	0.493	2.88690965745149e-13	"FCRL2/3high GC"	"TCF4"
"PTPRCAP3"	1.74193967379382e-17	0.763938462759095	0.944	0.81	3.30724666466494e-13	"FCRL2/3high GC"	"PTPRCAP"
"RPS4X1"	3.29804931471041e-17	0.493804638600173	1	0.995	6.26167642890919e-13	"FCRL2/3high GC"	"RPS4X"
"CPVL"	3.78771166775199e-17	0.0934575620977637	0.037	0.002	7.19134937239392e-13	"FCRL2/3high GC"	"CPVL"
"DGUOK-AS1"	3.78771166775199e-17	0.085480433928088	0.037	0.002	7.19134937239392e-13	"FCRL2/3high GC"	"DGUOK-AS1"
"LINC02273"	3.88438524467316e-17	0.162361122643512	0.065	0.005	7.37489382553645e-13	"FCRL2/3high GC"	"LINC02273"
"FCMR1"	3.95836556872862e-17	0.716180998375017	0.435	0.151	7.51535286878815e-13	"FCRL2/3high GC"	"FCMR"
"IFITM21"	5.15641286479247e-17	0.721789481637027	0.639	0.285	9.78996546509498e-13	"FCRL2/3high GC"	"IFITM2"
"ARHGAP15"	5.26000750573067e-17	0.681379405767995	0.509	0.198	9.98665025038024e-13	"FCRL2/3high GC"	"ARHGAP15"
"ACP51"	5.62628633346559e-17	0.669240842910569	0.435	0.152	1.06820672327178e-12	"FCRL2/3high GC"	"ACP5"
"CABLES1"	6.19554146287478e-17	0.103242949439198	0.028	0.001	1.17628550214141e-12	"FCRL2/3high GC"	"CABLES1"
"HOXB-AS1"	6.29295892204962e-17	0.0461928515632697	0.028	0.001	1.19478118094034e-12	"FCRL2/3high GC"	"HOXB-AS1"
"CLIC3"	8.09546361017335e-17	0.306519183109881	0.065	0.005	1.53700472102751e-12	"FCRL2/3high GC"	"CLIC3"
"RPL122"	8.44507293181332e-17	0.452562614598468	1	0.997	1.60338154683408e-12	"FCRL2/3high GC"	"RPL12"
"LMF1"	8.90864742476955e-17	0.217004358335327	0.139	0.021	1.69139580006675e-12	"FCRL2/3high GC"	"LMF1"
"CD833"	8.91322048709754e-17	0.88465039106179	0.898	0.629	1.69226404168034e-12	"FCRL2/3high GC"	"CD83"
"CLNK"	8.97106837838096e-17	0.0849742630314013	0.065	0.005	1.70324704231941e-12	"FCRL2/3high GC"	"CLNK"
"CD372"	9.80116009381352e-17	0.626237935739024	1	0.963	1.86084825541144e-12	"FCRL2/3high GC"	"CD37"
"RNASET22"	1.18931451619376e-16	0.779280004324292	0.667	0.318	2.25803254044547e-12	"FCRL2/3high GC"	"RNASET2"
"SORL12"	2.20804075974403e-16	0.83406902453022	0.759	0.454	4.19218618645001e-12	"FCRL2/3high GC"	"SORL1"
"KDM5B2"	2.21226300923319e-16	0.382811177057347	0.259	0.063	4.20020254933014e-12	"FCRL2/3high GC"	"KDM5B"
"TMEM1542"	3.32154144861737e-16	0.679373157763547	0.5	0.206	6.30627859434494e-12	"FCRL2/3high GC"	"TMEM154"
"VPREB32"	3.3725924341854e-16	0.876206557439825	0.954	0.824	6.4032039955444e-12	"FCRL2/3high GC"	"VPREB3"
"ETV61"	3.70914836771599e-16	0.364988600022449	0.185	0.036	7.04218909094557e-12	"FCRL2/3high GC"	"ETV6"
"GOLGA8B"	3.72871302474969e-16	0.494319280704726	0.352	0.111	7.07933454878977e-12	"FCRL2/3high GC"	"GOLGA8B"
"ITPR23"	3.77459996868185e-16	0.700477876578486	0.491	0.198	7.16645550053936e-12	"FCRL2/3high GC"	"ITPR2"
"HECTD41"	5.28461308628584e-16	0.634347812518756	0.333	0.102	1.00333664056223e-11	"FCRL2/3high GC"	"HECTD4"
"OGT"	6.28880772245943e-16	0.692109081098038	0.602	0.287	1.19399303418615e-11	"FCRL2/3high GC"	"OGT"
"TSPAN32"	9.37312319066564e-16	0.199089544361699	0.083	0.009	1.77958116897978e-11	"FCRL2/3high GC"	"TSPAN32"
"PDE9A2"	1.01450094412628e-15	0.342402403290256	0.185	0.038	1.92613149251816e-11	"FCRL2/3high GC"	"PDE9A"
"GRAMD1B1"	1.22157121404457e-15	0.300961356042217	0.157	0.028	2.31927510698502e-11	"FCRL2/3high GC"	"GRAMD1B"
"EFHC11"	1.50968720929139e-15	0.39000814215734	0.306	0.087	2.86629213556064e-11	"FCRL2/3high GC"	"EFHC1"
"AC243960.12"	1.71072831951078e-15	0.644100265236178	0.481	0.189	3.24798878742316e-11	"FCRL2/3high GC"	"AC243960.1"
"CLEC20A1"	1.95431908778445e-15	0.255313771032329	0.111	0.015	3.71047022006756e-11	"FCRL2/3high GC"	"CLEC20A"
"FOXP11"	4.38214007276022e-15	0.71657977420806	0.769	0.43	8.31993114214255e-11	"FCRL2/3high GC"	"FOXP1"
"PLXNA12"	4.64202240431208e-15	0.213450274436835	0.13	0.02	8.81334373682691e-11	"FCRL2/3high GC"	"PLXNA1"
"HLA-A3"	5.44881943423753e-15	1.10338653851213	0.861	0.645	1.03451285778434e-10	"FCRL2/3high GC"	"HLA-A"
"PIM22"	6.93608419723643e-15	0.887353361386149	0.565	0.271	1.31688494568731e-10	"FCRL2/3high GC"	"PIM2"
"RPL322"	7.36560920423154e-15	0.362100895254272	1	0.998	1.3984345635154e-10	"FCRL2/3high GC"	"RPL32"
"PPP1R2C1"	1.22887330907118e-14	0.156929213215583	0.083	0.009	2.33313886460254e-10	"FCRL2/3high GC"	"PPP1R2C"
"RPL261"	1.6207089613922e-14	0.368278323122404	0.991	0.99	3.07707803409923e-10	"FCRL2/3high GC"	"RPL26"
"SESN31"	2.07514020909356e-14	0.535121552648408	0.454	0.177	3.93986120098503e-10	"FCRL2/3high GC"	"SESN3"
"RPL191"	2.08844509124056e-14	0.333498812998322	1	0.998	3.96512185022932e-10	"FCRL2/3high GC"	"RPL19"
"TRIM362"	2.20929505771846e-14	0.123906169239924	0.056	0.004	4.19456759658428e-10	"FCRL2/3high GC"	"TRIM36"
"TNFRSF13B1"	2.94809135221611e-14	0.47710855854046	0.185	0.04	5.5972462413175e-10	"FCRL2/3high GC"	"TNFRSF13B"
"PLEKHG13"	2.98988669223635e-14	0.671309101833952	0.593	0.288	5.67659887387993e-10	"FCRL2/3high GC"	"PLEKHG1"
"BLNK3"	3.6861087107626e-14	0.668647134631939	0.861	0.585	6.99844599825387e-10	"FCRL2/3high GC"	"BLNK"
"THNSL2"	4.19479054674157e-14	0.104465088411479	0.056	0.004	7.96422933204354e-10	"FCRL2/3high GC"	"THNSL2"
"BCL23"	4.37730378319447e-14	0.364849091680612	0.167	0.034	8.31074896277301e-10	"FCRL2/3high GC"	"BCL2"
"HES12"	4.91239544058053e-14	0.225057124917383	0.102	0.014	9.32667398348619e-10	"FCRL2/3high GC"	"HES1"
"RGCC1"	4.98216183579581e-14	0.99533223163917	0.435	0.179	9.45913246144193e-10	"FCRL2/3high GC"	"RGCC"
"CD522"	6.11198820338133e-14	0.734756485048745	0.981	0.916	1.16042208029398e-09	"FCRL2/3high GC"	"CD52"
"MALAT13"	6.55440184521725e-14	0.622770764449968	1	0.969	1.24441873433295e-09	"FCRL2/3high GC"	"MALAT1"
"RPL371"	6.64747624931468e-14	0.347785247662281	1	0.998	1.26208984069488e-09	"FCRL2/3high GC"	"RPL37"
"RPL392"	7.20872419523642e-14	0.397313574198649	1	0.996	1.36864837570759e-09	"FCRL2/3high GC"	"RPL39"
"XIST"	8.34769019663155e-14	0.729632244046279	0.454	0.194	1.58489246073247e-09	"FCRL2/3high GC"	"XIST"
"EPHB1"	1.19736564612868e-13	0.0607071522536908	0.019	0	2.27331841573991e-09	"FCRL2/3high GC"	"EPHB1"
"LOXL1"	1.21956251724108e-13	0.0184732545225818	0.019	0	2.31546139523392e-09	"FCRL2/3high GC"	"LOXL1"
"SP1102"	1.31938033882381e-13	0.618577830016146	0.583	0.269	2.50497551129088e-09	"FCRL2/3high GC"	"SP110"
"SPINT22"	1.75225901242863e-13	0.618308690210148	0.62	0.324	3.326838960997e-09	"FCRL2/3high GC"	"SPINT2"
"IL101"	1.83677585772941e-13	0.161233463810438	0.111	0.017	3.48730264348507e-09	"FCRL2/3high GC"	"IL10"
"LNPEP"	1.86407984005968e-13	0.766570682902356	0.731	0.448	3.5391419843373e-09	"FCRL2/3high GC"	"LNPEP"
"LILRA41"	2.00002262335915e-13	0.187471358646983	0.056	0.005	3.79724295270968e-09	"FCRL2/3high GC"	"LILRA4"
"HLA-E3"	2.22593848804335e-13	0.602127285175998	0.954	0.737	4.22616681339911e-09	"FCRL2/3high GC"	"HLA-E"
"CHST112"	2.85640074014451e-13	0.406464556822015	0.306	0.098	5.42316244523837e-09	"FCRL2/3high GC"	"CHST11"
"MT-ND32"	2.86014376856403e-13	0.730821452761085	0.981	0.937	5.43026895899567e-09	"FCRL2/3high GC"	"MT-ND3"
"ZFP36L12"	3.75700902595118e-13	0.980995902992665	0.88	0.711	7.1330573366709e-09	"FCRL2/3high GC"	"ZFP36L1"
"ARHGAP243"	4.57940359841901e-13	0.654666740522231	0.546	0.26	8.69445567195833e-09	"FCRL2/3high GC"	"ARHGAP24"
"FGD31"	4.71716307284868e-13	0.385136231150282	0.324	0.107	8.95600581011050e-09	"FCRL2/3high GC"	"FGD3"
"LTC4S"	1.03904816541688e-12	0.145880742369532	0.074	0.009	1.97273684686048e-08	"FCRL2/3high GC"	"LTC4S"
"CCDC241"	1.16713807762328e-12	0.285512971793367	0.176	0.04	2.21592835417556e-08	"FCRL2/3high GC"	"CCDC24"
"CD482"	1.24574554329006e-12	0.593305705959723	0.722	0.43	2.36517248849051e-08	"FCRL2/3high GC"	"CD48"
"PTPN16"	1.82897551673662e-12	0.822460867696768	0.519	0.259	3.47249291607614e-08	"FCRL2/3high GC"	"PTPN1"
"S100A41"	1.86119254522024e-12	0.635721779424279	0.287	0.095	3.53366016635515e-08	"FCRL2/3high GC"	"S100A4"
"WDFY11"	1.97106494152989e-12	0.397038498376279	0.278	0.087	3.74226389798864e-08	"FCRL2/3high GC"	"WDFY1"
"OAS11"	1.98197724431298e-12	0.524414262751447	0.259	0.078	3.76298199605263e-08	"FCRL2/3high GC"	"OAS1"
"ARRDC5"	2.00121192702568e-12	0.0889353964890365	0.037	0.002	3.79950096465095e-08	"FCRL2/3high GC"	"ARRDC5"
"RPL132"	2.34547718955684e-12	0.334841504446071	1	0.999	4.45312299209261e-08	"FCRL2/3high GC"	"RPL13"
"APOD"	3.3505048072073e-12	0.204959959600977	0.019	0.001	6.36126842696378e-08	"FCRL2/3high GC"	"APOD"
"MAB21L1"	3.36418162676934e-12	0.0341848398874013	0.019	0.001	6.38723523658427e-08	"FCRL2/3high GC"	"MAB21L1"
"RACK12"	3.74425180707967e-12	0.352461518695423	1	0.991	7.10883648092147e-08	"FCRL2/3high GC"	"RACK1"
"C8orf821"	4.04516684649522e-12	0.287138127611004	0.185	0.046	7.68015377475582e-08	"FCRL2/3high GC"	"C8orf82"
"CEACAM1"	4.07315139340602e-12	0.12783003843736	0.074	0.009	7.73328523552067e-08	"FCRL2/3high GC"	"CEACAM1"
"AC104699.13"	4.45437169486658e-12	0.811230486901769	0.222	0.063	8.45707009987369e-08	"FCRL2/3high GC"	"AC104699.1"
"FAM117A"	4.77904806882103e-12	0.326438852285053	0.185	0.046	9.0735006634636e-08	"FCRL2/3high GC"	"FAM117A"
"RPS81"	5.03251071320697e-12	0.307965762169501	1	0.999	9.55472484009475e-08	"FCRL2/3high GC"	"RPS8"
"HSH2D2"	5.32949974749599e-12	0.641664808470152	0.667	0.376	1.01185882205959e-07	"FCRL2/3high GC"	"HSH2D"
"KIAA12172"	5.41030351024744e-12	0.137664050766854	0.083	0.011	1.02720022445558e-07	"FCRL2/3high GC"	"KIAA1217"
"CD442"	6.01035847899881e-12	0.523461930177568	0.389	0.15	1.14112666082271e-07	"FCRL2/3high GC"	"CD44"
"BTBD19"	6.33009973279494e-12	0.0403346910909649	0.028	0.001	1.20183273526845e-07	"FCRL2/3high GC"	"BTBD19"
"TMEM2434"	7.41356992425465e-12	0.660129598461968	0.861	0.717	1.40754038581899e-07	"FCRL2/3high GC"	"TMEM243"
"IL72"	9.4012091479315e-12	0.343905026740527	0.259	0.08	1.78491356882628e-07	"FCRL2/3high GC"	"IL7"
"TRAF3IP3"	1.02707112328412e-11	0.498181033470781	0.491	0.227	1.94999723466722e-07	"FCRL2/3high GC"	"TRAF3IP3"
"FTL2"	1.31033499384896e-11	0.548373017427837	0.991	0.911	2.48780201932163e-07	"FCRL2/3high GC"	"FTL"
"HCST1"	1.59725379088065e-11	0.620768662696248	0.537	0.266	3.032546047366e-07	"FCRL2/3high GC"	"HCST"
"RPL112"	1.80776487542174e-11	0.336200964905049	1	0.998	3.43222239247571e-07	"FCRL2/3high GC"	"RPL11"
"PFDN53"	1.88086881651232e-11	0.393088198644944	0.981	0.914	3.5710175350303e-07	"FCRL2/3high GC"	"PFDN5"
"TESPA11"	2.12683945081117e-11	0.433733201830091	0.315	0.117	4.03801738131008e-07	"FCRL2/3high GC"	"TESPA1"
"PDE6G"	2.16175157580237e-11	0.0928758316937562	0.037	0.003	4.10430154181838e-07	"FCRL2/3high GC"	"PDE6G"
"GDF7"	2.21328552858905e-11	0.0563778981533585	0.037	0.003	4.20214390457918e-07	"FCRL2/3high GC"	"GDF7"
"MT-ND42"	2.2947255607404e-11	0.816129657676332	0.981	0.888	4.35676594962172e-07	"FCRL2/3high GC"	"MT-ND4"
"IL18R1"	2.54390774371425e-11	0.142613051549546	0.083	0.012	4.82986324221588e-07	"FCRL2/3high GC"	"IL18R1"
"CHD23"	2.56851765317324e-11	0.546451959795815	0.333	0.127	4.87658761631471e-07	"FCRL2/3high GC"	"CHD2"
"ZNF5951"	2.78520923023292e-11	0.664255983023579	0.333	0.125	5.28799824452022e-07	"FCRL2/3high GC"	"ZNF595"
"RPL151"	2.89467294668441e-11	0.291514632981582	1	0.996	5.49582605657501e-07	"FCRL2/3high GC"	"RPL15"
"RPL10A1"	3.12382258233648e-11	0.383931044853879	1	0.989	5.93088955482405e-07	"FCRL2/3high GC"	"RPL10A"
"ZNF404"	3.12693591123362e-11	0.0783137793068413	0.046	0.004	5.93680052106815e-07	"FCRL2/3high GC"	"ZNF404"
"RPL302"	3.86762900113616e-11	0.295063192268506	1	0.997	7.3430804215571e-07	"FCRL2/3high GC"	"RPL30"
"DRAM21"	3.93674364230922e-11	0.585754665061527	0.657	0.387	7.47430147928828e-07	"FCRL2/3high GC"	"DRAM2"
"ADAM282"	4.26812795384393e-11	0.444654956568498	0.509	0.239	8.10346773316808e-07	"FCRL2/3high GC"	"ADAM28"
"MT-CO12"	4.70630037704034e-11	0.665718647825143	1	0.973	8.93538189584878e-07	"FCRL2/3high GC"	"MT-CO1"
"NAALADL2-AS21"	4.84018502246654e-11	0.0285143163404767	0.019	0.001	9.18957528365497e-07	"FCRL2/3high GC"	"NAALADL2-AS2"
"AC010247.2"	5.13583953818273e-11	0.117001409283448	0.065	0.008	9.75090494719372e-07	"FCRL2/3high GC"	"AC010247.2"
"NAALADL1"	6.81103674707457e-11	0.243556160031836	0.13	0.027	1.29314343679958e-06	"FCRL2/3high GC"	"NAALADL1"
"TSTD12"	6.82615302061059e-11	0.612921792529438	0.694	0.439	1.29601341249313e-06	"FCRL2/3high GC"	"TSTD1"
"ANKDD1B"	7.22889248180845e-11	0.0507860164843308	0.028	0.002	1.37247752659615e-06	"FCRL2/3high GC"	"ANKDD1B"
"ACPP"	9.04399046681491e-11	0.133348983547252	0.083	0.012	1.71709203002948e-06	"FCRL2/3high GC"	"ACPP"
"DYRK1B"	9.7026842852532e-11	0.255638588502233	0.13	0.027	1.84215163839817e-06	"FCRL2/3high GC"	"DYRK1B"
"RNF2131"	1.11549227073689e-10	0.350429190452226	0.361	0.141	2.11787362522107e-06	"FCRL2/3high GC"	"RNF213"
"LPXN3"	1.25747628829044e-10	0.52195109335868	0.769	0.547	2.38744448094824e-06	"FCRL2/3high GC"	"LPXN"
"TGFBR22"	1.28952092677761e-10	0.538986876770435	0.343	0.142	2.44828443157998e-06	"FCRL2/3high GC"	"TGFBR2"
"CRB3"	1.29138398456642e-10	0.159811774876783	0.065	0.008	2.4518216330978e-06	"FCRL2/3high GC"	"CRB3"
"IL2RA1"	1.35179299638546e-10	0.227559356291773	0.102	0.018	2.56651418293744e-06	"FCRL2/3high GC"	"IL2RA"
"SLC25A291"	1.35727122647397e-10	0.147953012957847	0.083	0.013	2.57691515058348e-06	"FCRL2/3high GC"	"SLC25A29"
"RPS142"	1.55442296769997e-10	0.345266920949607	1	0.996	2.95122744647516e-06	"FCRL2/3high GC"	"RPS14"
"SIPA1"	1.60921721100503e-10	0.434851216128827	0.463	0.216	3.05525979681414e-06	"FCRL2/3high GC"	"SIPA1"
"RASGRF11"	1.78294943656489e-10	0.302766021615057	0.157	0.038	3.38510780026211e-06	"FCRL2/3high GC"	"RASGRF1"
"ZNF3951"	1.81269290361367e-10	0.464656720562188	0.361	0.153	3.44157874680091e-06	"FCRL2/3high GC"	"ZNF395"
"CTSH3"	1.92988407195425e-10	0.578109198148583	0.861	0.685	3.66407789901233e-06	"FCRL2/3high GC"	"CTSH"
"RPS72"	2.23423100753305e-10	0.295185599160473	1	0.997	4.24191099090225e-06	"FCRL2/3high GC"	"RPS7"
"CHD91"	3.05170250776261e-10	0.498458598246787	0.556	0.299	5.79396238123809e-06	"FCRL2/3high GC"	"CHD9"
"MPP11"	3.32813217169954e-10	0.307809353932994	0.194	0.056	6.31879174118875e-06	"FCRL2/3high GC"	"MPP1"
"DNPH12"	3.3333404090409e-10	0.683798750143994	0.519	0.284	6.32868010060505e-06	"FCRL2/3high GC"	"DNPH1"
"LSS2"	3.66453754101602e-10	0.350386388701779	0.176	0.047	6.95749097537301e-06	"FCRL2/3high GC"	"LSS"
"RGS101"	3.78124542654599e-10	0.594903058871296	0.843	0.62	7.17907256684022e-06	"FCRL2/3high GC"	"RGS10"
"KIAA1211L"	4.30654430480906e-10	0.0585297037819182	0.019	0.001	8.17640501711048e-06	"FCRL2/3high GC"	"KIAA1211L"
"AC017053.1"	4.30654430480906e-10	0.0533900870847545	0.019	0.001	8.17640501711048e-06	"FCRL2/3high GC"	"AC017053.1"
"CYP2C8"	4.34963759470021e-10	0.0293075854859478	0.019	0.001	8.25822193729782e-06	"FCRL2/3high GC"	"CYP2C8"
"DLGAP11"	4.35662055786937e-10	0.0746712380445333	0.046	0.004	8.27147979117078e-06	"FCRL2/3high GC"	"DLGAP1"
"TSPAN10"	4.4876857297861e-10	0.0827344464700539	0.046	0.004	8.52032012657189e-06	"FCRL2/3high GC"	"TSPAN10"
"TRANK1"	4.62840298825057e-10	0.594276308262751	0.509	0.266	8.78748591349254e-06	"FCRL2/3high GC"	"TRANK1"
"TTN"	5.48963249355643e-10	0.64561118037438	0.352	0.149	1.04226162522662e-05	"FCRL2/3high GC"	"TTN"
"CCDC159"	5.84310088523354e-10	0.302864217825838	0.194	0.056	1.10937113407044e-05	"FCRL2/3high GC"	"CCDC159"
"ST3GAL5-AS1"	5.8683278275155e-10	0.0355334568738831	0.028	0.002	1.11416072133209e-05	"FCRL2/3high GC"	"ST3GAL5-AS1"
"DGKA"	6.35234546927839e-10	0.370113256526802	0.296	0.11	1.2060563107972e-05	"FCRL2/3high GC"	"DGKA"
"CREB3L21"	6.41772507367576e-10	0.208742173318455	0.093	0.016	1.21846928248808e-05	"FCRL2/3high GC"	"CREB3L2"
"EBI32"	7.05882451518474e-10	0.380426413632891	0.343	0.134	1.34018842245298e-05	"FCRL2/3high GC"	"EBI3"
"RPL361"	8.76592635131841e-10	0.354395452392867	1	0.99	1.66429877706131e-05	"FCRL2/3high GC"	"RPL36"
"RPL18A3"	8.87344181383066e-10	0.269985065163634	1	0.998	1.68471166277389e-05	"FCRL2/3high GC"	"RPL18A"
"MT-ND51"	8.8840051364433e-10	0.564529598309762	0.981	0.911	1.68671721520513e-05	"FCRL2/3high GC"	"MT-ND5"
"CLEC2D"	9.46378131977636e-10	0.620627491564676	0.713	0.509	1.79679352137274e-05	"FCRL2/3high GC"	"CLEC2D"
"NEB"	9.77178514854758e-10	0.111534401210363	0.037	0.003	1.85527112830324e-05	"FCRL2/3high GC"	"NEB"
"MYL91"	9.82524097835021e-10	0.147794610002806	0.074	0.011	1.86542025214957e-05	"FCRL2/3high GC"	"MYL9"
"RPS181"	9.97270158348152e-10	0.328438881004073	1	0.997	1.8934171226398e-05	"FCRL2/3high GC"	"RPS18"
"MIRLET7DHG"	1.01379078765626e-09	0.0604714995231279	0.009	0	1.92478318944417e-05	"FCRL2/3high GC"	"MIRLET7DHG"
"KRT72"	1.01379078765626e-09	0.047277649596237	0.009	0	1.92478318944417e-05	"FCRL2/3high GC"	"KRT72"
"AC100835.2"	1.01379078765626e-09	0.0301356795045116	0.009	0	1.92478318944417e-05	"FCRL2/3high GC"	"AC100835.2"
"AC004233.2"	1.01379078765626e-09	0.0195632776613249	0.009	0	1.92478318944417e-05	"FCRL2/3high GC"	"AC004233.2"
"ARMCX3-AS1"	1.01379078765626e-09	0.0190809355741421	0.009	0	1.92478318944417e-05	"FCRL2/3high GC"	"ARMCX3-AS1"
"EPHX4"	1.01379078765626e-09	0.0154538853622875	0.009	0	1.92478318944417e-05	"FCRL2/3high GC"	"EPHX4"
"AL365330.1"	1.01379078765626e-09	0.0154326569624925	0.009	0	1.92478318944417e-05	"FCRL2/3high GC"	"AL365330.1"
"AL450311.2"	1.01379078765626e-09	0.0149550944900514	0.009	0	1.92478318944417e-05	"FCRL2/3high GC"	"AL450311.2"
"IGLV7-35"	1.02011842518557e-09	0.0330041622698027	0.009	0	1.93679684205733e-05	"FCRL2/3high GC"	"IGLV7-35"
"AL133230.1"	1.02011842518557e-09	0.027999530703398	0.009	0	1.93679684205733e-05	"FCRL2/3high GC"	"AL133230.1"
"TRAPPC12-AS1"	1.02011842518557e-09	0.0217911852860752	0.009	0	1.93679684205733e-05	"FCRL2/3high GC"	"TRAPPC12-AS1"
"CDRT1"	1.02011842518557e-09	0.0205294500449258	0.009	0	1.93679684205733e-05	"FCRL2/3high GC"	"CDRT1"
"NUTM2B"	1.02011842518557e-09	0.0199384930927816	0.009	0	1.93679684205733e-05	"FCRL2/3high GC"	"NUTM2B"
"AL513165.1"	1.02011842518557e-09	0.0153814880040694	0.009	0	1.93679684205733e-05	"FCRL2/3high GC"	"AL513165.1"
"PLN"	1.02011842518557e-09	0.0129842768210158	0.009	0	1.93679684205733e-05	"FCRL2/3high GC"	"PLN"
"AC132872.2"	1.02011842518557e-09	0.00831686905283511	0.009	0	1.93679684205733e-05	"FCRL2/3high GC"	"AC132872.2"
"OTX1"	1.02648456738308e-09	0.0180980877510015	0.009	0	1.94888359963351e-05	"FCRL2/3high GC"	"OTX1"
"FBXW12"	1.02648456738308e-09	0.0120672294443079	0.009	0	1.94888359963351e-05	"FCRL2/3high GC"	"FBXW12"
"PSORS1C1"	1.02648456738308e-09	0.00956043083097808	0.009	0	1.94888359963351e-05	"FCRL2/3high GC"	"PSORS1C1"
"AC084048.1"	1.02648456738308e-09	0.00689934196841015	0.009	0	1.94888359963351e-05	"FCRL2/3high GC"	"AC084048.1"
"MT-ND11"	1.06823800851229e-09	0.532779025361056	0.963	0.918	2.02815668296143e-05	"FCRL2/3high GC"	"MT-ND1"
"CUL91"	1.08682724243502e-09	0.179780897978462	0.167	0.044	2.06345020248713e-05	"FCRL2/3high GC"	"CUL9"
"TPM21"	1.21032145040249e-09	0.161863715900225	0.083	0.014	2.29791630573416e-05	"FCRL2/3high GC"	"TPM2"
"CHDH1"	1.26959192874869e-09	0.223635194245013	0.13	0.03	2.41044723592225e-05	"FCRL2/3high GC"	"CHDH"
"GRN3"	1.32799430116106e-09	0.527502468330126	0.583	0.332	2.52132998018439e-05	"FCRL2/3high GC"	"GRN"
"IGHD1"	1.47729900362182e-09	0.365901875882509	0.537	0.268	2.80479988827639e-05	"FCRL2/3high GC"	"IGHD"
"MT-ND4L2"	1.5473093397745e-09	0.571751874325714	0.972	0.931	2.93772151249587e-05	"FCRL2/3high GC"	"MT-ND4L"
"CD68"	1.62249841956176e-09	0.186523917207135	0.148	0.037	3.08047549937995e-05	"FCRL2/3high GC"	"CD68"
"ZNF793"	1.89931124499108e-09	0.19777802767747	0.083	0.014	3.60603232974006e-05	"FCRL2/3high GC"	"ZNF793"
"SCRN22"	2.02913286174159e-09	0.333094614910893	0.269	0.1	3.85251165130258e-05	"FCRL2/3high GC"	"SCRN2"
"ZNF226"	2.11838990022932e-09	0.329848763365552	0.213	0.068	4.02197506457539e-05	"FCRL2/3high GC"	"ZNF226"
