"Cycling B"	"LZ GC"	"DZ GC"	"GC"	"prePB"	"FCRL2/3high GC"
"C1QB"	0.00284773966145356	0	0.0197611347138946	0.00218547861706822	0	0
"EPHB2"	0.00055992426518199	0	0	0	0	0
"KDM1A"	0.401242334554847	0.255006520578666	0.240866824783805	0.306552109500077	0.277821750814584	0.209510839077496
"AL031428.1"	0.000148843904093443	0	0	0.000556222334946924	0	0
"LUZP1"	0.0440226596859277	0.0513703428326394	0.0288522860819327	0.0476370975123032	0.0564118690904338	0
"LINC01355"	0.0188698252823595	0.00162957668649373	0.0317290956602788	0.0174926294504654	0	0.0198867252131857
"AL109936.6"	0.00143342914526934	0.001848832092767	0	0	0	0
"HNRNPR"	2.40716239803851	1.70792500887054	1.50789645266195	1.30239631246155	1.48234686904523	1.13008587798627
"ZNF436"	0.0143500147580648	0.00973340286605109	0.0201432291431567	0.0179052356865147	0.0279101961528586	0.00528195051868754
"ZNF436-AS1"	0.00694817674214188	0.00401303755641327	0.00278468887561146	0.00836892627335197	0.0179705140087483	0
"TCEA3"	0.00118438454798123	0.00196832182849225	0	0.00027029602875128	0	0
"ASAP3"	0.0422533068402404	0.078923230950191	0.0988965222794681	0.0856592329140007	0.210594369372791	0.0206305120160189
"E2F2"	0.302476255027151	0.00219188939550759	0.026323231231719	0.0096455353664318	0.0139903078785918	0.00893233577007453
"ID3"	1.02270377848362	0.697023701398009	0.753670199634518	0.836363422143461	0.452940442178696	0.310349802994844
"MDS2"	0.0131198857979645	0.00845282817126649	0.0316363210360073	0.0150068939401636	0	0
"RPL11"	41.5198632552976	41.6640198159762	45.3103504280033	43.7728506085192	38.9902670558083	54.1862225432391
"ELOA"	0.133944957654015	0.207701057049108	0.35392352598235	0.18462185782195	0.259381417150966	0.138064964759741
"ELOA-AS1"	0.0789511399382872	0.0769699320421289	0.0910619532634238	0.0847879108535841	0.0333332114324449	0.0716403580812476
"PITHD1"	0.593713033441775	0.457879146045111	0.456079788040624	0.401384770630005	0.300708231760869	0.294625413333214
"LYPLA2"	0.491090760564677	0.71156998398489	0.523981604443022	0.560002910563501	0.550014156965888	0.406701135381204
"GALE"	0.134767824704443	0.0850204684335162	0.0695581653622615	0.0663405540829761	0.0553395773861143	0.0794583778837103
"HMGCL"	0.178489462835911	0.149025771390497	0.292801593736845	0.218590082764571	0.200218441026716	0.197190355265307
"FUCA1"	0.135035097152534	0.067196664237107	0.304342014892874	0.141278952919009	0.132885231681947	0.132773766805601
"CNR2"	0.125810161841098	0.218516065115405	0.249677698727571	0.344489474865103	0.122782050565441	0.304756152127137
"PNRC2"	1.62988288933609	1.35356785930956	1.5090136590885	1.4925791077079	1.16733080969679	1.35335160939415
"SRSF10"	3.21390928010347	2.56364092028879	1.86703750292021	1.88233051537845	1.73482138159695	1.43152518025214
"MYOM3"	5.3976033302608e-05	0	0.00213797889602944	0	0	0
"IFNLR1"	0.173745739305081	0.132467212150881	0.211220315265857	0.26199105349811	0.267587717593746	0.202074070248309
"AL590683.1"	5.09943833358351e-05	0	0.00863184926248503	0	0	0
"AL138902.1"	0.00110195397401415	0	0.00227022612864695	0.00117429214883225	0	0
"GRHL3"	0	0.0156721702084456	0.00144329588478686	0.00147558841782417	0.0144999826000209	0
"STPG1"	0.0753338521331531	0.0490837705398119	0.0970767907885393	0.0686852506076469	0.0382853982135682	0.0478898741568338
"NIPAL3"	0.116079224313877	0.124216814622177	0.165116615641985	0.175057855501035	0.143838305463453	0.184236315212927
"RCAN3"	0.187067444450008	0.125087146455809	0.257924458000823	0.232326223215563	0.126466874800291	0.108536762152233
"AL445686.2"	0.0186544184039356	0.00116711390471495	0.0290645063739134	0.0182761922271478	0	0.0097929764772705
"NCMAP"	0.00315124386954358	0	0.00370916825811587	0.00158044993199216	0	0
"SRRM1"	2.92690527532255	2.72210437664218	1.78581791373463	1.95297877802104	1.72015562824617	1.70531494654283
"CLIC4"	1.41555481364659	0.718904682538422	1.89632591342091	1.45906629080508	0.882688489222095	0.725277092247582
"RUNX3"	0.342149767872639	0.5485150045085	0.337286375580683	0.387690181654399	0.387284600189286	0.456116750490718
"AL445471.1"	0.000574859975893218	0	0.00136781204511701	0.00117680383139084	0	0
"AL031432.1"	0.00106102594145156	0.00176468802786231	0	0	0	0
"SYF2"	1.44752908566051	1.49384329452769	2.11348434730823	2.02183119349241	2.15658667871132	1.78654526612889
"AL031432.5"	0.00140471685646411	0	0.00460597439067535	0.00339535476279382	0	0
"RSRP1"	0.935870256308338	1.1795343844857	1.5053914075437	1.61207112456608	1.47772633414312	1.74160709855499
"AL031432.3"	0.00252755948744297	0.00116711390471495	0	0.00030174120972034	0	0.0137296252361496
"TMEM50A"	0.967372100083256	0.976141843579948	1.01432099963663	0.864561978909498	1.22589508233651	0.704758873263282
"RHCE"	0.00200305339640933	0.00445608373516068	0.00179380723926788	0.00251761989270787	0	0
"MACO1"	0.152499255797363	0.147783369258206	0.18460796854881	0.199805099354899	0.186323695040865	0.13035198786065
"LDLRAP1"	0.0162401692095051	0.0129557276830409	0.030705557060251	0.0104097368089009	0.0185358529736142	0
"AL606491.1"	0.000566417736549501	0	0.00213564247645095	0	0	0
"MAN1C1"	0.00544499405500784	0	0.000413765498155661	0.00148425754888299	0.00358273722557128	0
"SELENON"	0.00853236329312806	0.00201343981121225	0.00234586066244399	0.00273696928672021	0.00741064959700128	0.0851684793651159
"AL020996.1"	0.003967443356422	0.00726146402893464	0.00608825133318423	0.00577861238567421	0	0
"MTFR1L"	0.142669607530566	0.178901044495312	0.174274837820663	0.1571252038527	0.225160780758721	0.152171104042972
"AUNIP"	0.0583512263682432	0.0125336744161599	0.00785005097348862	0.00216627521895449	0.00308449765408531	0
"AL033528.2"	0.00306776071097522	0.00501960406367067	0.00076023739476984	0.00558736426237916	0	0
"PAQR7"	0.00147286623776692	0	0	0.000465422072194969	0.00358273722557128	0.0184594482840097
"STMN1"	17.6023665170318	1.3019209485956	6.55416805471829	0.942577253493975	1.01797505537647	0.803130583962255
"PAFAH2"	0.0156335468026424	0.00829394939553391	0.0118063943425335	0.0166645604132871	0.00748229128709626	0.0254542996145461
"TRIM63"	6.58471566598545e-05	0.00228518673403397	0	0.000216107391542724	0	0
"PDIK1L"	0.0414994912994224	0.0343197731955711	0.0466154452721652	0.0491537161801182	0.034826517855453	0.0417456020009764
"AL391650.1"	0.00384299898665396	0.00280482564642817	0	0.00204303770057772	0	0
"ZNF593"	0.584933150687407	1.45522330993105	0.622245858347316	0.521660601862046	0.583314645022765	0.593542732413366
"CNKSR1"	0.00729968633881366	0.0253103589365827	0.00806730227810706	0.00769781056308899	0	0
"CEP85"	0.14409116558427	0.0741609859942278	0.0434697288441839	0.0744255453366546	0.110326051462554	0.0225943199588497
"SH3BGRL3"	5.47374150083366	6.1293575057765	6.53720112066253	8.28573629917711	6.54468997000527	6.30258378088808
"UBXN11"	0.218490981045326	0.200941262581616	0.183736334232553	0.32617162719086	0.109377141648454	0.365322529349641
"CD52"	8.26846679205643	8.53593483024642	12.9647567745196	15.2933831735781	9.47244118226906	19.0814833096664
"CRYBG2"	0.00557523220201845	0	0.00182775560202523	0.00416703928394258	0	0
"DHDDS"	0.132633836054745	0.224553783240247	0.142501370498831	0.146358030010899	0.0987071892342283	0.143878483637371
"AL513365.2"	0.000628934641182276	0	0.000818947429799007	0.00029635828127726	0	0
"HMGN2"	37.2813655794161	6.53549580912164	25.3585842180868	7.12207587822717	5.82007269243332	5.59696112477238
"RPS6KA1"	0.331726920943918	0.678237771217638	0.339554319234599	0.579837114337372	0.557096761967126	0.529805610390695
"AL512408.1"	0.00518024440261473	0	0.00766351220329046	0.00633899373877549	0	0
"ARID1A"	0.553730187294655	0.483617782650823	0.57724798745394	0.564056368305724	0.40821445944211	0.429293280831775
"PIGV"	0.0677668603399676	0.0429266784395272	0.096903565144711	0.0935598757977548	0.101604094434701	0.110340647403524
"ZDHHC18"	0.0492967881568669	0.0496981036040393	0.0273256112680313	0.0428981594351618	0.0606226956299971	0.0750562915773447
"SFN"	0.001364271630986	0	0	0.0010315526156306	0	0
"GPN2"	0.202956967888788	0.192810121257508	0.247513884478011	0.194718299505013	0.176501977463529	0.174460027783135
"GPATCH3"	0.125207982817391	0.211608107777828	0.14991547116052	0.162910295745464	0.199086360362805	0.00605813874591681
"NUDC"	1.33221851462572	1.33720774121697	0.837826573474771	0.850660774673806	0.92851908132011	0.726187756227531
"KDF1"	0.0239550330709561	0.0183494250267723	0.0427897234177106	0.0344779540426637	0.0267307957473632	0.0357234362826483
"FAM46B"	0.000347646176458306	0	0	0	0	0
"SLC9A1"	0.025567954402024	0.0311217794663639	0.0220006132647852	0.0289951024939452	0.0173641993341177	0.0381457303876104
"WDTC1"	0.199466950994415	0.221595742701239	0.237548187081098	0.350454649007557	0.489214227390492	0.317707846239489
"TMEM222"	0.239764767808419	0.278152795377972	0.258630964627015	0.256821755807734	0.19007374999401	0.191398645161328
"SYTL1"	0.368805333450917	0.794752069764336	0.539966707769678	1.25012217229362	0.591307342250069	1.81240688137945
"MAP3K6"	0.035048821301317	0.0455563578563321	0.0373705621933044	0.0600460858480229	0.134355578854017	0.0304424915381852
"GPR3"	0.00256271382956599	0	0	0.000570669255222408	0	0
"WASF2"	1.05357221874328	1.56603889942903	1.5791892022041	1.32050347519459	1.91846182833014	1.44002169085039
"BX293535.1"	0.000187251885900846	0	0.00566434907595254	0.00072908605708948	0	0
"AHDC1"	0.0259283270885319	0.114518749724646	0.0176667915023486	0.0327854862186637	0.186188855434154	0.100329958848541
"FGR"	0.0350407053345352	0.0511213626414131	0.0285596382350567	0.03220154308122	0.0157532582790794	0.0932413463802171
"LINC02574"	0.00292925470777843	0	0.00565019967539625	0.00225747448286012	0	0
"IFI6"	0.0596234096566145	0.0469927815997969	0.0468497497900775	0.0713710229239571	0.0875952826227017	0.0479709775358084
"FAM76A"	0.135930087991099	0.18773197182791	0.15178872420253	0.12484502467849	0.0509128294725454	0.142824727723066
"STX12"	0.457275570796891	0.739599585834192	0.636244426894784	0.788024267540847	0.707838275785246	0.537764445264418
"PPP1R8"	0.210534619252528	0.266821402587693	0.164249506042795	0.139021500202002	0.109464866452918	0.0530666490745832
"THEMIS2"	0.120927827154888	0.0602569229295031	0.464573327683326	0.160121451691888	0.416304496316093	0.136308192325542
"RPA2"	0.715879812307357	0.471606001421772	0.585205893605065	0.481125790056926	0.470964566592475	0.514632716370524
"SMPDL3B"	0.000604082136278121	0	0.000944026675928198	0.000377292129863498	0	0
"XKR8"	0.0406372762903131	0.0478594397632434	0.0568856047804598	0.0677485036478297	0.0511413743343812	0.15269791692019
"EYA3"	0.395460509994005	0.584936318272508	0.456959738829577	0.623102317798816	0.611144607093962	0.257558749012024
"PTAFR"	0.151576563948568	0.087827587237504	0.204375306658646	0.289144830467838	0.393664237219734	0.303856321261642
"DNAJC8"	1.91865226320587	1.41128327841532	1.57375219472077	1.3625506440921	1.2233878043013	0.97381450230903
"ATP5IF1"	5.16710605869015	2.74365215050486	3.84709062053687	3.80927339779581	5.05120256910911	4.39517188819313
"AL353622.1"	0.0343084861510599	0.0381030885380009	0.105586104358	0.0931581276351409	0.0839717645268259	0.130044372408008
"AL353622.2"	0.000629376020780919	0	0	0.00193819282322756	0	0
"SESN2"	0.0599889428644826	0.0390251128731139	0.040731765550662	0.0569903677896383	0.0066232271276786	0.025492153174834
"MED18"	0.0960623697861331	0.064012894507539	0.093079131562977	0.0820593087501279	0.041053779741216	0.100191665265641
"PHACTR4"	0.203814319648013	0.134325946779423	0.153712469193424	0.183823055059853	0.102747637447689	0.112156876858139
"RCC1"	0.705771637840649	0.641344248416628	0.42069683880267	0.333312938477155	0.282562798997232	0.323292832443843
"TRNAU1AP"	0.750012901631758	0.380118456580546	0.585199794583969	0.441319874893435	0.417089109430751	0.310048660730543
"SNHG12"	0.573220039966652	1.04342103792043	0.594140834737546	0.669641917759701	0.581918975466428	0.463099573703304
"TAF12"	0.721762219260994	0.730389259617712	0.670190605139743	0.702364490061916	0.575492230461621	0.422503747672756
"RAB42"	0.000819063231336603	0.00102555677220774	0.00426080829670751	0.00207059032537413	0	0
"LINC01715"	0.0177127670996733	0.0479071467557605	0.00761769300818945	0.019374805858497	0.0233782286611986	0.0646969432917344
"AL360012.1"	0.00597622536732437	0.00636615944779837	0.00707064676776025	0.0150754404714954	0	0
"GMEB1"	0.25340069627626	0.242474338350567	0.21022379685344	0.209246468264013	0.215624408169253	0.175450372779184
"YTHDF2"	0.669434302246777	0.809639982792582	0.730445446367446	0.686213650595685	0.656692813903419	0.382492013261855
"AL009181.1"	8.14615625002189e-05	0	0.000867275308914792	0.00100872330455267	0	0
"EPB41"	0.313391630298854	0.27092366975659	0.382267274424906	0.2915986171649	0.190220321149881	0.195307534076995
"SRSF4"	1.18718910802619	0.90424080230413	0.865143296441178	0.944811883401076	0.930292247684278	0.576660172033808
"MECR"	0.132475645629562	0.241427900990285	0.107405301133614	0.10113785325595	0.162166486741509	0.119837523599244
"PTPRU"	0.000898555365025934	0	0	0.000898415930998781	0	0
"MATN1"	0.00520287690294185	0.0131120822121692	0.0139514102047404	0.01403361196959	0.019835287770355	0.037320674160658
"MATN1-AS1"	0.0136151453895027	0.0180053697653085	0.0273617607402812	0.0278245269105569	0.0299284819430445	0.0304940895804966
"LAPTM5"	11.9955707289139	13.9775564561443	23.3082316169712	23.6352449079728	25.5624361415529	11.7059294698915
"SDC3"	0.00123893515954361	0	0.000387443858900541	0.000947786354928361	0	0
"PUM1"	0.368366150623506	0.5241984638348	0.460930289621109	0.519911256515996	0.447662653811372	0.494277117568266
"SNRNP40"	0.931772613456908	0.772533480932577	0.461899188760232	0.480120255013463	0.501837546281124	0.291998654458648
"ZCCHC17"	0.458208778302687	0.320324092286656	0.44691914334529	0.364618121955596	0.340825403894318	0.431344732512639
"FABP3"	0.000883155947741635	0	0	0	0	0
"SERINC2"	0.102581927089878	0.0268381570072724	0.242010428214816	0.200803492162449	0	0
"PEF1"	0.446925046246079	0.498413553992473	0.457736830051542	0.455540387833582	0.457338765726053	0.311346514731894
"AC114488.2"	5.39904480531228e-05	0	0	0.00159500969834792	0	0
"AC114488.3"	0.00127624944113088	0	0.000322404102914614	0.00535786184725061	0.00299166074567144	0
"ADGRB2"	0.00348911561102428	0	0	0.00283863430023212	0	0
"AL354919.1"	0.00112638988655173	0	0	0	0	0
"AL136115.2"	0.00046063894731352	0	0	0.003085050036077	0	0
"PTP4A2"	1.85563660424299	1.20895942889766	2.36745428126176	1.51890720412884	1.73578663371402	1.12097372862957
"AL136115.1"	0.000433687238338152	0	0	0.00182943552501357	0	0
"KHDRBS1"	2.16457412793366	1.5059036121426	1.86513414917449	1.50132352429419	1.44248881468965	1.42033000022913
"AL445248.1"	0.00212813453565211	0.00559955833011143	0.00957875834723294	0.0017952403674804	0	0
"TMEM39B"	0.256027564266165	0.213519556192049	0.174680042463546	0.209329145930525	0.218250359425716	0.336830384428771
"KPNA6"	0.219834757952746	0.260736840316426	0.248921640992253	0.248321079642745	0.21635490571095	0.268590374122145
"TXLNA"	0.183882492658613	0.304791323251502	0.132981259320888	0.152704810894011	0.125488803030757	0.310832977713981
"CCDC28B"	0.499550247175861	1.11656598772587	0.217250316863224	0.539975729605047	0.216637370314499	0.260842104595636
"AL049795.1"	0.000274732393666163	0	0.00537633599309854	0.00498207169603672	0.00457998765235329	0
"IQCC"	0.0342006552273987	0.010043720492685	0.00659210882665476	0.00705850434726118	0.0153271230426286	0.0566539617617306
"DCDC2B"	0.00177925693712066	0.00240287172005007	0.000553905041621533	0.00160492709593325	0.03110789750428	0
"TMEM234"	0.149314978823469	0.159958224025386	0.286324363220958	0.214439331277801	0.235518172235215	0.213229739935815
"EIF3I"	2.08066638593942	2.52737666161757	2.18481303988293	1.96499079307758	2.10295048308838	1.86503103242412
"FAM167B"	0.0287353150464877	0.0126169367684518	0.0633805047200011	0.0317960175254098	0.0354883214069682	0.011729489814111
"LCK"	0.957383768650993	2.20052836662089	0.96405904423148	2.30080320371727	2.86971163512384	1.43243929788521
"HDAC1"	2.11312839737656	1.8455057412462	1.76791540730197	2.2849715640707	2.48100236942074	1.96288649591449
"MARCKSL1"	6.24019116339596	10.1547799008114	5.00298637640942	11.7279195694629	15.0527103136037	6.64250405978785
"TSSK3"	0.00106105433271503	0.00119928536983382	0	0.00357075901420785	0.0391191922669181	0.00879739597079265
"FAM229A"	0.0249205498839107	0.0224320619448364	0.0194773421221246	0.0360473240222769	0.0415925285008151	0.0253739516763505
"BSDC1"	0.241768387066892	0.303773852648482	0.399875775180547	0.430716957561744	0.386893185171139	0.358409452860099
"ZBTB8B"	0.000696783933136361	0.000517275608685968	0	0.000268660146446108	0	0
"ZBTB8A"	0.02479351045532	0.0464754214898205	0.010835873150601	0.0346586082492667	0.0609058259500683	0
"ZBTB8OS"	1.39167108759552	0.701070835738842	0.855658290877991	0.77592669352765	1.55379132977849	0.531988503542632
"RBBP4"	3.6872538704806	2.47463731562948	2.67419292869253	3.06037621407317	2.62693401176278	1.78096021052888
"SYNC"	0.0516425017409115	0.0419400347369659	0.0540396221046175	0.0493751611413696	0.0484379789201719	0.0430663221360896
"KIAA1522"	0.00102680179749974	0.00213898847662738	0	0	0	0
"YARS"	0.578794209816767	0.790432199819276	0.48473384808471	0.496679254491678	0.502974065483155	0.292313017916074
"S100PBP"	0.38444301522719	0.294464840748847	0.218333932978451	0.344132001415828	0.42578842732113	0.324511412573531
"HPCA"	0.000486304331404062	0	0	0	0	0
"TMEM54"	0.000569848606812861	0	0	0	0	0
"RNF19B"	0.156487765049161	0.0620341628678054	0.185201732063126	0.1342368595762	0.0317239574594271	0.0655646941043279
